chn1080p_i,migrant1127,lnmig1127,mig1127_d,altermig,chgnorther,chgsouther,gdppc2000,lngdppc2000,lnavglight2000,lnlightpc2000,lnpopden2000,provgb,south,coast,dist_ports,x_coord,y_coord,dsongrivers,area,lnarea,lnwheat,lnrice,lnmaize,lnspotato,dist_HZ,shock,change,n_change,migperiod,premig,postmig,difmigperiod,migperiod_1,migperiod_2,difmigperiod_1,difmigperiod_2,songhh0741,lnsongp_ssden,lnsongp_ming1den,lnsongp_ming2den,lnsongp_ming3den,lnsongp_qing1den,lnsongp_qing2den,lnsongp_qing3den,hh1080,lnhh1080,lnhhden1080,songp1080,lnsongp0741,lnsongp1102,lnsongp1290,lnsongp1391,nsden,ssden,ming1den,ming2den,ming3den,qing1den,qing2den,qing3den,lnnsden,lnmingjinshiden,lnqingjinshiden,d_s_ming,d_n_ming,d_s_qing,d_n_qing,lntotacademy1,lnacademy3den,lnacademy4den,highratio2000,s_highratio2005,n_highratio2005,surdiv05_old,elf_mainlang,lnquota0,lnquota0sh,fuke,benchratio,n_non_ratio_40,sort_n_non_ratio_40,unsort_n_non_ratio_40,n_non_ratio_20,pref_surcorr,lnsongp1776,conflictden_ming,conflictden_qing
228,0,0,0,0,0,0,1.2634867,.23387513,-1.7842389,-5.3581491,3.9036257,62,1,0,1402.9694,104.77163,32.954102,0,5049,8.5269451,1.7829489,0,1.8650317,1.6999519,1.4890698,0,0,0,0,0,0,0,0,0,0,0,1908.019165039063,-11.989004,-12.222729,-11.591828,-11.237409,-10.991702,-10.781425,-10.162824,12108,9.4016218,.87467617,.060540002,-4.6522517,-2.7701118,-4.5347829,-3.946871,0,0,0,21.431944,0,11.76062,19.060677,15.401899,2.8954432,3.7580297,4.2003903,0,0,0,0,0,3.0648825,2.9476273,7.5296092,,,,.025565341,2.6363218,4.8976245,,0,,,,,0,-2.2613027,0,0
229,1,.69314718,1,0,0,0,4.0775142,1.4054875,.26972848,-4.8932381,5.4929123,61,1,0,1297.9695,106.92622,33.08342,1,8455,9.0425129,1.7557195,.24242553,1.8034898,1.6678739,1.292865,0,1,0,0,0,2,0,0,0,0,0,38214.48440551758,-11.153098,-12.712154,-11.594088,-11.116674,-10.813386,-10.515504,-9.7186146,57728,10.963497,1.9209844,.28863999,-1.6551027,-1.1992506,-5.9105806,-4.4034715,3.5898051,16.506134,117.71352,102.61829,190.98891,64.63575,69.796165,35.391544,1.9712451,6.1350937,5.3016319,1,1,1,1,0,3.2447219,3.5524321,16.536737,13.333333,15.458938,.96269172,0,3.6179197,5.1490211,,8.0873203,8.1850538,9.2250919,7.2164946,6.6037736,.43671399,-1.5311015,51.309143,4.3622603
230,1,.69314718,1,0,0,0,3.4343231,1.2338198,-.11721429,-4.8996167,5.1048894,50,1,0,1285.3983,105.96945,32.402077,0,8435,9.0401449,1.3684367,.24934602,1.4505563,1.2180327,1.3704213,0,1,0,0,0,0,0,0,0,0,0,9936.588317871094,-11.902536,-12.613034,-11.645433,-11.198415,-10.908408,-10.652146,-9.3440199,22179,10.006901,.96675617,.110895,-3.0020936,-2.0646317,-3.9578354,-4.1039634,19.124998,35.006683,0,27.070246,8.6561489,0,0,0,3.3564613,3.9915824,1.6120015,0,0,0,0,0,2.605288,3.2214396,13.509863,5,17.80822,.9630484,0,3.3830121,5.0195827,,9.0366945,14.925373,13.207547,16.049381,6.1728396,0,-1.6365706,0,10.025669
231,5,1.7917595,1,-2.0947125,-.76843262,1.3262799,2.3635707,.86017346,-.21727513,-6.0286903,6.1266789,50,1,0,1213.7506,106.02444,31.620094,0,6508,8.7807875,1.3284748,1.0681916,1.3314465,1.0986123,1.3584708,0,0,0,0,0,0,0,0,0,0,0,29660.841796875,-10.897321,-12.608641,-11.559295,-11.095085,-10.797494,-10.53743,-9.2734518,54237,10.901118,2.120331,.27118501,-1.9084897,-1.5155834,-4.2809196,-4.4601536,181.81946,215.85994,229.81882,305.80469,91.060303,120.21661,23.171814,11.456702,5.2240677,6.3048682,5.0888467,0,0,0,0,.69314718,3.4716549,3.1429367,7.1546946,5,6.8571429,.9552151,0,3.1704149,4.9507952,,13.75223,12.363636,11.627908,13.013699,14.925373,.33978912,-1.7803801,16.094984,5.7929535
232,3,1.3862944,1,0,.37481099,.37481099,2.3187947,.84104753,-1.3570173,-6.6763158,5.6378174,50,1,0,1191.9594,107.0372,32.011402,0,12557,9.4380331,1.2444226,.90694487,1.3045545,1.1496148,1.2660693,0,0,0,0,0,0,0,0,0,0,0,47590.40795898438,-11.944447,-12.655588,-11.639305,-11.181844,-10.887208,-10.628175,-9.322979,31866,10.369295,.93126136,.15933,-1.4356861,-2.1482773,-3.6286352,-3.8066642,5.9720278,159.39134,24.967001,18.072987,17.157282,12.778791,6.5750909,5.3479056,2.4802337,4.1471815,3.6750479,0,1,1,0,.69314718,2.8944185,2.5764356,6.9885864,8.333333,7.3170733,.96417385,0,3.7863615,5.0010085,,8.5668764,7.5144506,6.2111802,8.6486492,7.0796461,.014629588,-1.2146469,0,6.5750909
233,0,0,0,0,0,0,3.5275984,1.2606173,-1.0451521,-4.5377169,3.8240736,61,1,0,1368.7866,106.10179,33.400238,0,2366,7.7689562,1.8210871,.25131431,1.8827312,1.5950491,1.3747432,0,1,0,0,0,2,0,0,0,0,0,1851.785522460938,-11.263886,-12.704393,-11.578554,-11.099714,-10.795815,-10.496758,-9.7660322,13244,9.4912996,1.7223438,.06622,-4.6821671,-2.7782044,-5.302321,-5.6819029,0,0,139.13402,0,0,20.632338,0,0,2.8077755,4.5027452,3.4209483,0,0,0,0,0,3.8095977,3.4209483,14.556355,11.538462,3.2258065,.95810765,0,2.3587422,5.1454644,,9.13025,8.4337349,11.111112,5.2631578,6.25,0,-2.7867224,45.132282,0
234,0,0,0,0,0,0,2.7386794,1.0074759,-2.2459571,-5.7104712,3.7865214,50,1,0,1372.933,104.58041,32.458858,0,8197,9.0115232,1.1869979,0,1.4739244,1.4896728,1.5007652,0,1,0,0,0,0,0,0,0,0,0,2375.668334960938,-12.441851,-12.202556,-11.682611,-11.368831,-11.144595,-10.941492,-10.090166,6314,8.7505245,-.26099885,.031569999,-4.4330387,-4.0390043,-3.4128647,-3.3800232,169.27957,92.660255,0,0,0,0,0,0,5.3138733,2.6710865,1.9299688,0,0,0,0,0,2.6710865,2.623116,7.7641778,0,14.285714,.9484899,.01531901,3.2681997,5.2122664,,7.4554372,7.1428576,10.526316,4.347826,13.043478,0,-1.9440666,0,0
235,0,0,0,0,-1.8184465,-1.8184465,1.7250057,.54523039,-1.0881613,-5.3933082,4.6328764,61,1,0,1249.8438,107.7648,32.985069,1,11111,9.315691,1.7187344,.26991972,1.7952744,1.654869,1.2140282,0,0,0,0,0,0,0,0,0,0,0,23889.58984375,-11.40126,-12.686554,-11.552388,-11.072036,-10.767492,-10.468668,-9.7581921,59297,10.990314,1.6746231,.29648501,-2.1248746,-1.4808248,-6.0314927,-4.1311526,0,32.196701,0,0,52.121067,21.353996,15.838047,6.2263808,1.2793903,4.5392828,3.8610272,0,0,0,1,0,2.2366977,2.7624152,9.4004107,12.727273,6.5420561,.9669956,0,3.9261284,5.1374044,,9.1417961,8.9285717,6.5040646,11.881188,10.194175,.0059971679,-1.2112762,0,3.1676095
236,0,0,0,0,0,0,1.6195012,.48211819,-1.068356,-7.0605707,6.3002777,50,1,0,1145.9059,106.59476,31.227127,0,4019,8.2987881,1.1744503,1.0986123,1.3679452,1.1284652,1.3028854,0,1,0,0,0,0,0,0,0,0,0,25093.4208984375,-10.75108,-11.409183,-10.369868,-9.9076777,-9.6109686,-9.3561258,-8.4014597,35808,10.485927,2.1871383,.17904,-2.0757117,-1.9723105,-3.894412,-3.7292378,57.633938,150.994,22.429876,15.866775,14.991776,18.571308,37.42305,6.6487646,4.1494217,4.0169902,4.2762132,0,0,1,0,.69314718,3.1696923,2.849097,5.2480879,6.1946902,0,.95887709,0,3.3469157,4.423305,,1.3480743,2.2058823,2.3809524,2.0547945,0,.16654903,-1.0763891,7.9333873,5.7573924
237,0,0,0,0,.37481099,.37481099,2.7082901,.99631745,-1.1373029,-6.2491026,5.4297767,50,1,0,1270.0889,105.41441,31.847118,0,4007,8.2957983,1.3182409,.60133976,1.2992829,1.0986123,1.4174025,0,1,0,0,0,0,0,0,0,0,0,24491.693359375,-11.053144,-12.374673,-11.179834,-10.688889,-10.379869,-10.118898,-9.0877028,28245,10.248672,1.9528736,.141225,-2.0999835,-1.7423123,-4.7729535,-4.9501243,50.255787,504.25519,59.078949,53.65897,54.73637,16.074238,0,2.2075977,4.0506573,5.1866217,3.2093949,0,1,0,1,0,3.5771835,2.5162477,8.0326252,0,11.881188,.95271552,0,2.8901629,4.7310305,,16.650309,16.346153,17.307693,15.384616,13.888889,.054202419,-1.8408674,53.65897,0
238,16,2.8332133,1,2.9883409,2.6793175,-.30902341,24.072594,3.1810739,2.7089889,-4.4290619,7.4501715,32,1,0,233.66794,120.05373,31.631523,1,7013,8.8555212,1.0338123,.99976647,1.0254089,.87055463,.15305912,0,1,0,2,0,0,2,0,2,0,2,102968.375,-8.8026495,-8.9423857,-8.4664288,-8.1705694,-7.9562368,-7.7628102,-8.0606956,136360,11.823053,2.9675329,.68180001,-.66389549,-.19166911,.2759372,-.25401521,749.36523,373.70984,63.263458,168.06265,148.2097,126.12688,76.44986,60.522472,6.6212325,6.0095029,5.419035,1,1,1,1,1.7917595,1.5568182,1.9030217,22.25177,25.83732,17.695473,.97555852,.15840448,4.9188924,3.8374457,,5.7881455,4.5243621,5.0377836,4.0860214,6.6381159,.61411285,1.0814469,2.033016,4.0236769
239,82,4.4188404,1,1.0877838,1.623524,.5357402,17.01156,2.8338931,2.3702598,-4.482996,7.1741347,32,1,0,291.24561,119.5734,31.96422,1,3407,8.1335878,1.1330985,1.2527629,1.1245878,1.0537617,.19838278,0,0,0,2,0,2,2,1,1,1,1,47097.40234375,-9.0104761,-8.6906815,-8.3901243,-8.1782484,-8.0142546,-7.857892,-8.0512114,54798,10.911409,2.7778215,.27399001,-1.4460995,-1.1448081,-.66053486,-.64979964,507.37967,302.82965,33.16626,56.867645,104.5673,86.088737,44.7836,48.809052,6.2365322,5.3564034,5.0714121,1,1,1,1,1.7917595,1.8659749,2.2092111,21.461987,38.709679,20.253164,.97499454,.47054794,4.4752183,4.2103543,,5.1564074,3.5369775,3.3557045,3.7037036,7.5581393,.70655489,.26486373,2.584893,8.3494844
240,82,4.4188404,1,4.8062272,4.3044248,-.50180256,23.678665,3.1645744,2.8200393,-3.9335999,7.0642996,32,1,1,173.01308,120.7103,31.353634,1,9099,9.1159201,1.2108457,1.0714262,1.2142645,.98513043,.13136671,0,0,0,2,1,1,1.8518518,0,2,-.14814815,1.8518518,41774.3984375,-8.5703793,-8.2541494,-7.8536,-7.5912018,-7.3961215,-7.2196379,-7.7825541,173969,12.066632,2.9507127,.86984497,-1.5660337,-.26905003,.8462072,.72891814,265.71759,183.71048,60.405159,116.02867,74.882759,60.89476,40.383823,58.253082,5.5871181,5.5378504,4.8263478,1,1,1,1,1.7917595,.68359029,1.7146358,25.432384,40.232109,36.994221,.97289395,0,5.4087033,3.5203769,,5.0924954,4.9624062,5.3838482,4.5362906,5.7399101,.70672977,1.8883264,1.131987,3.7531435
241,145,4.9836068,1,2.529994,2.798954,.26896012,24.614798,3.2033477,1.9885099,-3.9465277,6.2346106,33,1,1,180.69325,119.71349,30.139622,1,9342,9.1422758,1.2777928,1.3535045,1.3409258,1.1586043,.047710661,0,1,0,1,2,0,.7037037,1,0,.7037037,-.2962963,96017.96484375,-8.7169027,-8.8908348,-8.5744629,-8.3540783,-8.1846695,-8.026515,-8.8258619,202806,12.220005,3.0777295,1.01403,-.73378205,.017579574,.6393401,.15275221,172.07155,322.18826,98.765312,99.183632,76.383461,111.68886,124.18544,170.52937,5.1539526,5.5891662,5.6910691,1,1,1,1,1.9459101,2.2047758,2.4951577,24.395485,28.634361,35.714287,.972027,.013292554,5.4927311,4.3854971,,3.9151299,4.1958041,2.7027028,5.4973822,3.5714288,.43335745,1.1072339,1.1335272,4.2596588
242,56,4.0430512,1,2.4238372,1.6055313,-.81830573,18.658995,2.9263284,2.1460788,-3.9249132,6.3660417,33,1,1,91.180061,120.66308,29.786793,1,10210,9.231123,1.458957,1.417066,1.4708517,1.2250721,.069592088,0,0,0,0,0,2,0,0,0,0,0,90206.734375,-9.5059986,-8.7954979,-8.4199429,-8.1694727,-7.9815054,-7.8061967,-8.2134867,152922,11.937683,2.7065604,.76460999,-.79621327,.3339906,-.2794891,.31334323,208.94936,422.5538,94.441612,167.0694,70.560463,34.39373,24.7742,55.66304,5.3486066,5.7777467,4.5099678,1,1,1,1,2.5649493,2.0220335,1.8709108,13.808436,18.313953,16.949152,.96752375,0,5.3286309,3.9156384,,7.5341225,7.0098581,7.4747472,6.4593301,5.4187193,.55821788,1.4129925,.88866705,2.6457884
243,111,4.7184987,1,1.1881195,.77978367,-.40833586,8.6830482,2.1613727,1.7140957,-4.3894424,6.3899837,33,1,1,128.31902,121.07561,28.915035,0,8701,9.0711937,1.4364188,1.3745433,1.4562213,1.182243,.17233354,0,0,0,0,0,2,0,0,0,0,0,62856.1328125,-9.2023849,-9.0736799,-8.8709488,-8.7166672,-8.5914106,-8.4652538,-8.4366817,145713,11.889394,2.8182011,.72856498,-1.1574689,-.2433973,-.018087624,-.060914364,55.410366,429.85037,95.236549,90.038406,18.940653,6.8080993,4.3644915,9.5435038,4.0407424,5.2507944,3.0316463,1,1,1,0,2.0794415,2.6329694,3.6135678,12.712222,12.560387,5.9523811,.9598518,0,4.694777,4.0999408,,2.7850521,1.5873017,2.0895522,1.1173184,2.6548672,.6265738,.594836,8.1853094,2.7278073
244,74,4.3174882,1,2.2006075,2.2247162,.024108676,17.39049,2.8559234,2.2943311,-3.9071774,6.4968548,33,1,1,30.965042,121.63567,29.710632,0,7506,8.9234581,1.4284947,1.3747336,1.4118277,1.1970524,.15204479,0,0,0,0,0,1,0,0,0,0,0,55018.4072265625,-8.9792147,-8.8418388,-8.5959425,-8.4151392,-8.2715816,-8.1299448,-8.098506,115208,11.654494,2.7310364,.57604003,-1.2906495,-.54352105,.18837407,.0086225932,233.04089,788.77588,121.65424,183.78154,105.26355,51.585636,23.064901,44.263878,5.4590573,6.005764,4.7359157,1,1,1,1,3.3322046,2.3115416,2.8440726,17.040493,18.962076,17.777779,.96907824,0,5.0566683,4.2750754,,2.848408,1.8387552,1.3661202,2.346041,4.5454545,.51059294,.78159291,8.6485424,7.6883006
245,51,3.9512436,1,4.0603075,3.1864703,-.87383741,21.012814,3.0451324,3.2088284,-4.1963196,7.7111344,32,1,1,109.17196,121.14062,30.894135,1,7484,8.9205227,.78942394,.89478445,.78942394,.59250373,.11512502,0,0,0,3,0,1,3,2,1,2,1,34480.25390625,-8.2198248,-7.8236227,-7.6818147,-7.5683141,-7.4728732,-7.3748507,-7.6226707,139137,11.843214,2.9226916,.69568503,-1.7579306,-.48765451,1.0812783,1.0576667,116.88457,174.67601,41.738079,100.54617,96.741943,92.167953,51.586803,40.421429,4.7744322,5.5029926,5.1174607,1,1,1,1,1.6094379,1.4693424,2.3663511,31.149889,41.067417,43.296089,.97287631,0,5.7829223,4.2451777,,4.6440811,4.6109943,4.4430537,4.7660313,5.3061223,.39789611,1.5377448,2.897584,6.6082273
246,36,3.6109178,1,3.1672432,2.8682916,-.29895154,12.007434,2.4855258,1.5640385,-4.135684,5.9903202,33,1,0,185.26654,119.94872,29.11285,1,11046,9.309824,1.479161,1.3328794,1.5269313,1.2285017,.12966922,0,0,0,1,1,2,.85185188,0,1,-.14814815,.85185188,144130.984375,-9.3785114,-9.0083265,-8.8586664,-8.7396717,-8.6400909,-8.5353985,-8.418025,138097,11.835711,2.525888,.690485,-.32759488,-.39988071,.10037912,.25987503,96.597481,499.13351,36.245792,70.057953,29.968296,12.796132,11.524219,14.347122,4.5853677,4.9101348,3.6799223,1,1,1,1,3.0910425,2.3820558,2.6595621,15.792297,15.745856,15.887851,.96878493,.00467003,5.2749977,4.511621,,6.9166555,5.208333,4.7619047,5.5555558,7.3033705,.6970216,.76337671,5.0951238,5.5316253
247,22,3.1354942,1,.52931017,.2617636,-.26754656,6.4416656,1.8627871,.82052171,-4.5344615,5.6421275,33,1,0,305.0076,118.67536,28.929718,1,8833,9.0862503,1.2869846,1.2985188,1.3189508,1.1972275,.20814741,0,0,0,0,1,0,-.14814815,0,0,-.14814815,-.14814815,57309.08203125,-9.783927,-9.651824,-9.457427,-9.3084822,-9.1870108,-9.0695829,-9.1619387,86797,11.371327,2.2850773,.43398499,-1.2498583,-.61708468,-.61094987,-.62128407,596.99695,721.26007,82.741539,65.22477,43.710152,17.69619,10.818178,7.5503893,6.3959041,5.223207,3.5386806,1,1,1,0,2.8903718,2.6737618,3.1188269,13.428591,12.825651,10.344828,.9591167,.010164333,4.8110781,4.7998776,,1.9901901,.95541406,.68493152,1.1904762,3.2967036,.45505604,.011200285,0,11.801649
248,10,2.3978953,1,.55002618,.76161486,.21158865,5.4990344,1.7045726,.068726443,-4.6166754,4.965457,33,1,0,283.28293,119.50925,28.189007,0,17209,9.7531881,1.3123604,1.3316613,1.3482494,1.1614525,.23957005,0,0,0,0,0,0,0,0,0,0,0,36470.11328125,-10.308526,-10.28296,-10.169887,-10.077129,-9.9976912,-9.9104671,-9.707777,89358,11.400406,1.6472182,.44679001,-1.7018243,-.61135525,-.40981954,-.56046885,460.08466,881.72003,79.831596,59.160881,15.208238,5.1079469,1.1703222,5.7336278,6.1365786,5.0016665,2.6421857,1,1,1,0,2.0794415,3.5521932,3.3761549,12.881845,13.126492,18,.96220124,.010594022,5.1216092,5.2899919,,2.874604,2.3758099,2.4390242,2.3255813,2.4390242,.64645773,-.1683825,3.0338914,9.3625774
249,26,3.2958369,1,-.038459152,.30159435,.3400535,12.272285,2.5073435,1.8836243,-4.3709731,6.5315366,33,1,1,248.3432,120.52354,27.94619,0,12470,9.4310808,1.2648281,1.4294666,1.3081563,1.1557708,.25931627,0,0,0,0,0,0,0,0,0,0,0,55440.7763671875,-9.6525221,-9.3114119,-9.1600218,-9.0398273,-8.9393473,-8.8338633,-8.3441811,121916,11.711087,2.2800064,.60957998,-1.283002,-.51383007,-.065055989,.077518061,144.28162,1403.8575,59.443321,35.840851,18.933846,4.8925223,3.8523829,7.7569914,4.9837432,4.6917853,3.0663433,1,1,1,0,2.8332133,2.8199832,3.1404514,11.934459,12.532982,17.431192,.96292466,.19032107,4.9341922,4.3480477,,5.1018829,5.05476,4.5694203,5.5016184,5.6603775,.73743623,.58614433,4.575428,9.3557873
250,5,1.7917595,1,.13029194,1.228444,1.098152,10.297033,2.3318558,.10775291,-4.5436702,4.9446001,33,1,0,249.18748,119.04706,29.567507,1,6851,8.8321495,1.2434026,1.3100939,1.2434026,1.1307006,.13440129,0,1,0,0,0,1,0,0,0,0,0,45233.58984375,-9.7268076,-9.8697214,-9.45051,-9.1794872,-8.9793472,-8.8004951,-9.5228348,76751,11.248322,2.4161718,.383755,-1.4864774,,-.85231841,-1.1785656,337.42877,543.12256,104.42712,64.955864,31.136478,39.391811,6.7818899,7.9803228,5.8293867,5.1722369,3.7969871,1,0,1,0,2.6390574,3.3264101,2.1655703,13.370605,14.354067,17.391304,.96053159,.049967319,4.71134,4.6863823,,3.5674801,2.4242423,1.8181818,2.7272727,0,.41268396,.024957519,0,4.8442073
251,29,3.4011974,1,3.7196646,3.9535537,.233889,15.17396,2.7195809,1.9554435,-3.8134923,6.0740027,33,1,0,184.98039,119.86583,30.74543,0,5859,8.6757345,1.206601,1.178655,1.2823948,1.1203052,.062274527,0,0,0,0,0,1,0,0,0,0,0,73417.4296875,-8.6312628,-8.4475441,-8.2915211,-8.168129,-8.0652618,-7.9600759,-8.6145439,145121,11.885324,3.209589,.72560501,-1.002156,-.20865525,.2403743,.18461445,351.44287,285.03781,22.287245,61.288757,93.299965,86.895081,74.79715,67.72641,5.8661709,5.2289147,5.2401791,1,1,1,1,2.0794415,2.1006935,1.6822371,11.698838,9.4827585,9.375,.97115046,.010600485,5.0693045,4.3623915,,2.9609227,3.8022811,3.1007752,4.477612,2.4390242,.51502371,.70691317,.68098623,1.4666108
252,0,0,0,0,0,0,1.5183264,.41760865,-.65338576,-5.3231087,5.0241213,62,0,0,1604.4579,104.62067,35.133499,1,10378,9.2474432,1.6765772,.12393709,1.6555791,1.3932148,1.5522681,0,1,1,0,0,0,0,0,0,0,0,4342.89306640625,-11.26125,-11.55542,-10.595814,-10.150571,-9.8613577,-9.6248531,-10.652161,4729,8.4614687,-.78597444,.023645001,-3.8297765,-3.713582,-1.5551028,-2.8300896,0,0,20.108118,46.213722,17.271147,18.476496,5.8340068,73.338722,3.7530689,4.4394126,3.8739171,0,0,0,1,0,2.0415173,1.7637041,9.4307709,0,12.903226,.95696801,0,3.4523473,3.835057,,9.2871227,5.3333335,12.903225,0,11.666667,,-.38270986,7.7022872,4.375505
253,0,0,0,0,0,0,1.274294,.24239233,-1.3053541,-6.1858778,5.2370701,62,0,0,1663.1971,103.85384,35.334408,1,7017,8.8560915,1.7860614,0,1.7292392,1.5040774,1.6253703,0,1,1,0,0,0,0,0,0,0,0,3322.499755859375,-11.301889,-12.110144,-10.889504,-10.394277,-10.083467,-9.8339357,-10.495016,1356,7.2122946,-1.6437966,.0067799999,-4.0976,-4.6601543,-1.9438261,-4.1788087,0,0,129.4753,30.560469,9.3122683,3.4122629,0,30.897774,4.8542528,4.5183196,3.0572863,0,0,0,0,0,3.1320252,1.6709919,7.7884045,12.5,5.0505052,.89288622,.020691682,2.6190393,3.6021459,,11.858488,9.4339628,6,12.5,8.2474222,,-.98310661,15.280234,15.952317
254,0,0,0,0,0,0,1.4524182,.37322992,-.83322519,-5.9343362,5.4556131,62,0,0,1569.6064,105.87026,35.408848,0,4884,8.4937201,1.6464266,.65624249,1.7243183,1.4562529,1.4533769,0,1,1,0,0,0,0,0,0,0,0,4474.062622070313,-11.107361,-11.496099,-10.457582,-9.995553,-9.6989136,-9.4583883,-10.716537,16741,9.7256165,1.2318963,.083705001,-3.8000205,-1.9217885,-2.7198527,-3.6201675,0,0,0,21.380396,4.4899116,6.6748123,2.6239176,83.099731,2.5591238,3.5733001,3.5296178,0,0,1,1,0,1.9638621,2.5741065,7.2381577,,,,0,2.4475865,3.4170327,,0,,,,,,-.969446,28.507195,7.8717527
256,0,0,0,0,0,0,5.1288762,1.6348866,.93644065,-4.4418044,5.7221665,61,0,0,1393.1908,107.57599,34.35331,1,12247,9.4130363,1.8276056,.81011885,1.8473622,1.4752808,1.2687042,0,0,0,0,0,0,0,0,0,0,0,107704.67578125,-10.411631,-10.651216,-10.185202,-9.893549,-9.6815815,-9.4875383,-9.4073553,171529,12.052507,2.6394713,.85764498,-.61892438,-.33286074,-3.8012154,-1.4005876,3.6376982,2.7144628,51.739887,73.591202,42.039474,18.312847,10.773475,22.869713,1.5790333,5.1028981,3.945703,1,1,0,1,0,1.8707772,2.2717266,17.826748,19.148935,18.013468,.95180416,0,4.6363063,4.72434,,11.865561,9.9816847,9.2664089,10.627177,12.5,,-.088033654,0,7.5414319
257,0,0,0,-1.8184465,-1.4136881,.40475845,1.8301163,.60437948,-.17397209,-5.2642255,5.439465,62,1,0,1513.9922,105.72237,34.75256,1,14619,9.5900774,1.576262,.65833789,1.8143102,1.4851867,1.4440349,0,1,0,0,0,0,0,0,0,0,0,22995.05139160156,-11.038904,-11.675182,-10.83473,-10.418125,-10.142006,-9.9136457,-9.8427391,67044,11.113105,1.5230271,.33522001,-2.1630383,-1.4137067,-1.8088092,-2.4895902,0,0,8.045433,38.189037,4.577692,12.156198,6.9102535,56.64769,1.1632121,3.9527035,4.3666196,0,0,0,1,0,1.2446532,2.2694786,10.597098,25.714285,14.953271,.94848883,0,4.081636,4.4105062,,9.2912416,9.2476482,10.144927,8.5635357,9.7065468,.4110001,-.32887003,3.4717305,8.292304
258,0,0,0,0,0,0,2.5571969,.93891168,-.47305182,-5.258194,5.1385169,62,0,0,1450.3306,107.39333,35.208015,0,3369,8.1223717,1.6050806,.083381593,1.8097134,1.5279448,1.3159261,0,1,1,0,0,0,0,0,0,0,0,18522.525390625,-11.000131,-11.368191,-10.239816,-9.7605133,-9.456418,-9.2105122,-10.374063,25990,10.165467,2.0430958,.12995,-2.3793299,-1.9515409,-5.4873095,-3.9964623,0,0,25.682747,58.169109,0,3.7963746,0,9.5038004,2.0707188,4.3146691,2.1867535,0,1,0,0,0,2.8105915,1.7812885,8.6049652,,,,0,3.0096402,4.1034312,,0,,,,,,-1.0937907,0,2.968751
259,0,0,0,0,0,0,2.3257892,.84405941,-.93511438,-5.2335896,4.6471901,61,0,0,1471.1257,106.86279,34.84343,0,3746,8.2284441,1.7482743,.8038128,1.8536348,1.5748024,1.3476467,0,0,0,0,0,0,0,0,0,0,0,14563.25390625,-11.146939,-10.745263,-10.287443,-9.9993029,-9.7893229,-9.595376,-9.4490929,24774,10.11755,1.8891062,.12387,-2.6198158,-1.9529852,-5.3805771,-2.6753721,0,0,12.389126,47.028732,5.8759003,4.7630057,0,0,2.1320076,4.2562237,2.0600791,0,0,0,0,0,2.7521465,2.0600791,9.7184906,4.7619047,9.4736843,.94994932,0,3.3444166,4.7261758,,9.3784142,9.7142859,10,9.4117651,9.0225563,,-1.381759,0,7.84659
260,0,0,0,0,-2.3124382,-2.3124382,2.0907032,.73750049,.014548765,-4.6256804,4.9761844,62,1,0,1421.9407,105.67778,33.739063,0,1658,7.4133673,1.778856,.8362481,1.8538913,1.4954937,1.4206861,0,0,0,0,0,0,0,0,0,0,0,1011.380554199219,-10.88215,-11.899279,-11.372033,-11.055385,-10.82959,-10.634206,-10.22195,14059,9.5510178,2.1376507,.070294999,-5.2870011,-2.7361412,-5.663455,-4.6786685,0,0,88.757774,0,0,0,0,0,2.7557788,4.6518126,3.220839,0,0,0,0,0,3.9586654,3.9139862,11.343523,,,,0,1.4598593,4.6860094,,0,,,,,0,-3.2261503,0,0
261,0,0,0,0,0,0,2.7794359,1.0222479,-1.2653716,-4.5709357,3.645036,61,1,0,1383.5343,106.73013,33.882439,0,12078,9.3991413,1.8609912,.7904104,1.8709747,1.6679096,1.3294628,0,0,0,0,0,1,0,0,0,0,0,5922.193359375,-11.888586,-12.111207,-11.056191,-10.590851,-10.292768,-10.03338,-9.6331987,38194,10.550434,1.1512928,.19097,-3.5196104,-1.6661141,-5.0274115,-3.3521123,0,0,15.06036,5.2438235,6.585413,0,1.8855866,2.5274353,1.746917,3.2664888,2.0205333,0,1,0,0,0,2.350198,2.2436769,12.535961,16.666666,18.939394,.95813543,0,4.1742754,4.8312769,,10.967277,9.7435904,6.25,13.131313,15.827338,0,-.65700167,0,3.7711732
262,0,0,0,0,0,0,.98333865,-.016801722,-1.4151393,-5.901247,4.8276734,62,1,0,1509.7969,104.71419,34.139542,0,12897,9.4647503,1.7869862,.17754841,1.8040644,1.7145699,1.5169193,0,0,0,0,0,0,0,0,0,0,0,8660.744079589844,-11.107397,-11.730783,-10.75672,-10.30828,-10.017639,-9.7802658,-10.276553,37721,10.537972,1.0732223,.188605,-3.1395168,-1.5952885,-1.6250275,-2.804462,0,0,0,18.199751,0,0,4.1128969,9.0078592,1.7509819,3.0837295,2.3949568,0,0,0,0,0,1.29197,1.7018098,5.0866799,,,,.0042900722,3.7629976,4.0838041,,0,,,,,0,-.32080626,0,0
